"Jan 8, 2010", GSW vs SAC,2,20,Missed,6-4
"Jan 8, 2010", GSW vs SAC,2,3,Made,8-4
"Jan 8, 2010", GSW vs SAC,2,20,Made,16-14
"Jan 8, 2010", GSW vs SAC,3,22,Missed,16-18
"Jan 8, 2010", GSW vs SAC,2,17,Missed,42-49
"Jan 8, 2010", GSW vs SAC,2,18,Made,48-63
"Jan 8, 2010", GSW vs SAC,2,21,Missed,50-66
"Jan 8, 2010", GSW vs SAC,2,20,Missed,58-73
"Jan 8, 2010", GSW vs SAC,3,26,Made,94-98
"Jan 11, 2010", GSW vs CLE,2,11,Missed,0-0
"Jan 11, 2010", GSW vs CLE,2,2,Missed,6-7
"Jan 11, 2010", GSW vs CLE,2,3,Made,9-11
"Jan 11, 2010", GSW vs CLE,2,3,Made,20-13
"Jan 11, 2010", GSW vs CLE,2,19,Missed,20-17
"Jan 11, 2010", GSW vs CLE,2,2,Missed,35-35
"Jan 11, 2010", GSW vs CLE,2,3,Made,53-62
"Jan 11, 2010", GSW vs CLE,2,15,Made,58-64
"Jan 11, 2010", GSW vs CLE,2,18,Made,65-72
"Jan 11, 2010", GSW vs CLE,2,2,Missed,71-81
"Jan 11, 2010", GSW vs CLE,2,18,Missed,76-83
"Jan 11, 2010", GSW vs CLE,2,19,Made,98-110
"Jan 11, 2010", GSW vs CLE,3,27,Made,107-115
"Jan 11, 2010", GSW vs CLE,2,3,Made,114-117
"Jan 11, 2010", GSW vs CLE,3,34,Missed,114-117
"Jan 13, 2010", GSW vs MIA,2,14,Missed,2-6
"Jan 13, 2010", GSW vs MIA,3,27,Missed,21-22
"Jan 13, 2010", GSW vs MIA,3,26,Missed,38-43
"Jan 13, 2010", GSW vs MIA,3,26,Made,47-54
"Jan 13, 2010", GSW vs MIA,2,20,Missed,52-65
"Jan 13, 2010", GSW vs MIA,2,19,Missed,54-68
"Jan 13, 2010", GSW vs MIA,2,2,Missed,63-77
"Jan 13, 2010", GSW vs MIA,3,24,Made,66-81
"Jan 13, 2010", GSW vs MIA,3,26,Made,74-87
"Jan 13, 2010", GSW vs MIA,2,5,Missed,76-91
"Jan 15, 2010", GSW vs MIL,2,9,Made,2-1
"Jan 15, 2010", GSW vs MIL,2,2,Made,4-1
"Jan 15, 2010", GSW vs MIL,2,20,Missed,4-7
"Jan 15, 2010", GSW vs MIL,3,25,Missed,19-17
"Jan 15, 2010", GSW vs MIL,2,2,Made,36-27
"Jan 15, 2010", GSW vs MIL,2,3,Missed,42-35
"Jan 15, 2010", GSW vs MIL,2,14,Missed,47-42
"Jan 15, 2010", GSW vs MIL,2,14,Made,54-44
"Jan 15, 2010", GSW vs MIL,2,21,Made,56-46
